subject,experiment,intervention_medium,source_valence,experiment_condition,exclude_subject,age,gender,IAT_D2,IAT_D2_recoded_for_stimulus_identity,mean_self_reported_evaluation,mean_self_reported_evaluation_recoded_for_stimulus_identity,deepfake_detected,diagnosticity,demand,reactance,hypothesis_awareness,influence_awareness,aot_actively_openminded_thinking_pomp,bcti_belief_in_conspiracy_pomp,crt_analytic_thinking_pomp,ocq_overclaiming_pomp,ras_relgious_affliation_pomp,rei_rational_pomp,rei_experiential_pomp,me_fake_news_awareness_pomp,me_real_news_awareness_pomp,me_fake_news_accuracy_pomp,me_real_news_accuracy_pomp,me_fake_news_sharing_pomp,me_real_news_sharing_pomp,manipulation_detected,deepfake_concept_check,education,employment,education_recoded,income,income_recoded,political_ideology_identity,political_ideology_social_issues,political_ideology_economic_issues,religious_affiliation_general,religious_affiliation_general_recoded,passed_iat_performance,complete_iat_data,complete_selfreport_data,task_order,iat_block_order
4cd28bb5-b8e1-4fec-b307-50491a2d50c3,4,audio,negative,deepfaked,FALSE,24,male,0.067,-0.067,-3,3,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
518cae89-9038-4e2f-b51b-93f6cffc1652,4,audio,negative,deepfaked,FALSE,49,male,0.152,-0.152,-1.67,1.67,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
51b898df-85d5-4a4d-bfa7-fa723ae8715e,4,audio,positive,deepfaked,FALSE,18,female,0.349,0.349,3,3,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
531af58f-7a86-4371-9269-1d92eb0e2ed4,4,audio,positive,deepfaked,TRUE,31,female,NA,NA,1.33,1.33,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,complete,self-report ratings first,training-consistent block first
54e69aca-3181-46b1-9403-400a56956f53,4,audio,positive,deepfaked,FALSE,47,male,0.208,0.208,2,2,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
58ad1795-05b1-46fd-b650-ebea7eb22f67,4,audio,positive,deepfaked,FALSE,26,male,0.687,0.687,1.67,1.67,FALSE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
5933dd02-d9e9-4ce0-9cff-7c00ecee5547,4,audio,positive,deepfaked,FALSE,37,female,0.544,0.544,2,2,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
5a67fe46-072b-41a8-b85a-f2e5201ef8bf,4,audio,positive,deepfaked,FALSE,24,female,0.571,0.571,3,3,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
5ad592d0-264b-4d6c-beac-0c0ecfe3f37a,4,audio,positive,deepfaked,FALSE,40,female,0.268,0.268,2,2,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
5ade809b-f354-4682-8ef2-52d46ce6d09a,4,audio,negative,deepfaked,FALSE,26,female,0.358,-0.358,-3,3,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
5c69fddb-8d2e-4508-9945-a806ca5417dd,4,audio,positive,deepfaked,TRUE,24,female,0.216,0.216,1,1,FALSE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,IAT first,training-consistent block first
60ed4f4c-ee7d-4918-81e3-16b8fa6a01c7,4,audio,negative,deepfaked,FALSE,44,female,0.423,-0.423,-2,2,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
611401ac-ec64-4949-874e-5b9377fb8b09,4,audio,negative,deepfaked,FALSE,24,female,0.261,-0.261,-3,3,FALSE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
62ab9744-d481-40ad-bda6-a6fd13d2bc5d,4,audio,positive,deepfaked,FALSE,36,male,0.035,0.035,2.33,2.33,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
64d749d0-cfb5-49ed-b527-48e68d1d44b1,4,audio,positive,deepfaked,FALSE,43,female,-0.007,-0.007,3,3,FALSE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
68232b67-8986-4583-bd0c-51d1fc73b0ee,4,audio,negative,deepfaked,FALSE,35,female,-0.315,0.315,0,-0,TRUE,2,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
68ed1f6b-d82e-471b-8502-ee3ee4bc97ee,4,audio,negative,deepfaked,FALSE,25,female,0.076,-0.076,-3,3,TRUE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
69358537-332e-4e7c-9b34-93620d70f18a,4,audio,positive,deepfaked,FALSE,24,male,0.864,0.864,2,2,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
6964fcaf-a331-42c1-a18d-d6096887a0f2,4,audio,negative,deepfaked,FALSE,23,male,-0.341,0.341,0.67,-0.67,FALSE,2,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
6a140c1e-55fc-4af1-b7fb-2e546f5c6523,4,audio,positive,deepfaked,FALSE,34,female,0.772,0.772,2.33,2.33,FALSE,2,FALSE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
6ad4fa2d-3456-45b7-b50f-4e10b39a0812,4,audio,positive,deepfaked,FALSE,25,female,0.543,0.543,2,2,FALSE,1,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
6bc27bed-8ee9-4616-bddf-562757726f9a,4,audio,negative,deepfaked,FALSE,26,female,-0.441,0.441,-1,1,FALSE,2,FALSE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
6e0aafe2-ad6a-4e4d-a281-b14dac9c18c2,4,audio,positive,deepfaked,FALSE,24,female,0.396,0.396,2,2,TRUE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
6f9e5fae-0117-48a5-8880-a7945de02008,4,audio,positive,deepfaked,FALSE,26,female,0.298,0.298,0,0,FALSE,1,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
70b3a840-2fcb-48dd-983e-6d73d7563da7,4,audio,negative,deepfaked,FALSE,23,female,-0.185,0.185,-1,1,TRUE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
7492f2cc-0113-4e1d-b4cf-3d893a2f14bb,4,audio,positive,deepfaked,FALSE,23,female,0.244,0.244,3,3,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
751f2fc7-7364-40b5-b954-0309e032e916,4,audio,negative,deepfaked,FALSE,21,male,-0.054,0.054,-3,3,TRUE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
75e5db71-1fc8-437e-a7bd-440c7d6fd12b,4,audio,negative,deepfaked,TRUE,30,male,0.429,-0.429,-3,3,FALSE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,excess,excess,self-report ratings first,training-inconsistent block first
76e0122b-f304-4c2c-81af-6524ed70a96e,4,audio,negative,deepfaked,TRUE,25,male,0.16,-0.16,-3,3,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,IAT first,training-inconsistent block first
789662e5-fa7c-4632-87a4-6b618903d46e,4,audio,positive,deepfaked,FALSE,34,female,0.253,0.253,3,3,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
79428583-6132-45cc-aca2-c67ed458580b,4,audio,negative,deepfaked,TRUE,29,female,-0.048,0.048,-2,2,TRUE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,IAT first,training-inconsistent block first
7a074aaa-3e0e-4b62-8a24-15042fbc6f62,4,audio,positive,deepfaked,FALSE,49,male,-0.09,-0.09,-0.33,-0.33,FALSE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
7a1dc1e1-e482-4208-b4bf-6654fe57a7dd,4,audio,negative,deepfaked,FALSE,27,female,0.583,-0.583,-3,3,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
7a35ff8a-7201-49ba-b0c3-a9ab2f70ad32,4,audio,positive,deepfaked,TRUE,30,male,0.036,0.036,2.33,2.33,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,IAT first,training-consistent block first
7c7c12a8-a0b5-46f9-9e0c-d74f4630a404,4,audio,negative,deepfaked,FALSE,18,female,-0.318,0.318,-2,2,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
7cd8da56-eca5-4638-8121-695848dcfbe0,4,audio,negative,deepfaked,TRUE,30,female,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IAT first,training-inconsistent block first
7e86cb60-901c-4efc-ac33-4026b5544134,4,audio,positive,deepfaked,FALSE,33,female,0.487,0.487,0,0,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
7f60d361-28e9-4fe7-92c2-cff609d02f77,4,audio,positive,deepfaked,FALSE,42,female,0.307,0.307,2,2,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
7fdcc3e1-eeb4-47b1-b2c8-d2c79673583c,4,audio,negative,deepfaked,FALSE,50,female,-0.206,0.206,-0.33,0.33,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
8010f5da-8387-41ba-a07d-67e69267a4ca,4,audio,negative,deepfaked,FALSE,27,male,-0.225,0.225,-1.33,1.33,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
87b5f1d4-de8b-430a-bd68-1a0739d587a4,4,audio,positive,deepfaked,FALSE,18,female,0.864,0.864,2,2,TRUE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
8862a5c8-4a9a-4c88-aa78-02f8ec2089d1,4,audio,negative,deepfaked,FALSE,26,female,-0.89,0.89,2.67,-2.67,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
89eef3fc-3f09-4fd7-94f8-9e063c7f111c,4,audio,negative,deepfaked,TRUE,29,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,self-report ratings first,training-inconsistent block first
8c2373b6-c315-4f60-9c85-ecfe317d12bc,4,audio,negative,deepfaked,FALSE,36,male,0.178,-0.178,-1,1,FALSE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
8e1af05a-008e-43be-ae1a-3d701e4d6d5d,4,audio,positive,deepfaked,FALSE,22,male,-0.015,-0.015,0.67,0.67,TRUE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
8e66834a-f286-46f1-9e97-fbbe133c38da,4,audio,positive,deepfaked,FALSE,20,female,0.359,0.359,1.67,1.67,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
8e68355f-7cb1-44bc-b56e-6e039c829092,4,audio,negative,deepfaked,TRUE,33,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IAT first,training-inconsistent block first
8eb32e01-05e3-4cf6-ad1e-3104b6448f8b,4,audio,positive,deepfaked,FALSE,23,male,-0.123,-0.123,1.33,1.33,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
90118794-48e4-4b55-af7b-82dc6ae5d121,4,audio,positive,deepfaked,TRUE,31,female,NA,NA,0.67,0.67,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,complete,self-report ratings first,training-consistent block first
9289c1c8-32cb-479f-ad6f-6bd71fed16b5,4,audio,negative,deepfaked,FALSE,44,male,-0.306,0.306,-3,3,TRUE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
94eede27-00dc-489a-857a-92ff066aaecc,4,audio,positive,deepfaked,FALSE,22,female,0.468,0.468,-1,-1,FALSE,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
960a0ca4-5ac3-4eb4-8117-954a3a3b1f9c,4,audio,positive,deepfaked,FALSE,30,male,0.604,0.604,1,1,TRUE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
967f81da-51f8-421c-9e78-d1614447bc99,4,audio,negative,deepfaked,FALSE,19,female,0.258,-0.258,-2,2,TRUE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
975dec3e-fa5c-4619-96c7-c4c2eb850d7f,4,audio,negative,deepfaked,FALSE,44,female,0.217,-0.217,-3,3,FALSE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
984a5f3e-7e99-42e5-a8da-06685ae58f9c,4,audio,positive,deepfaked,TRUE,24,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IAT first,training-consistent block first
9a702711-62e9-434c-836c-6f90b71a9df2,4,audio,positive,deepfaked,FALSE,49,female,0.188,0.188,0.67,0.67,TRUE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
9b87b97c-37ef-4a70-ad18-9aeaa2ad84d5,4,audio,positive,deepfaked,FALSE,21,male,0.306,0.306,2.67,2.67,TRUE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
9c4dd54c-a30a-476d-be99-6609f099b2e8,4,audio,positive,deepfaked,TRUE,31,female,-0.192,-0.192,1.33,1.33,FALSE,2,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,self-report ratings first,training-consistent block first
9da3a6a4-6cc4-47be-a795-b02b5df8b0e0,4,audio,negative,deepfaked,FALSE,30,male,-0.327,0.327,2,-2,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
9e3b01fb-de36-4136-a7fd-a2758b44d84b,4,audio,negative,deepfaked,FALSE,40,male,0.672,-0.672,-1.67,1.67,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
9f95f902-1d9e-417a-8060-924d8099dc70,4,audio,positive,deepfaked,FALSE,23,female,0.178,0.178,2,2,TRUE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
a0b4b96f-5102-4141-97aa-92cc745bf5ab,4,audio,positive,deepfaked,TRUE,27,female,NA,NA,1.67,1.67,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,self-report ratings first,training-consistent block first
a13467f0-9910-4c14-b4f9-87c57fb0a03b,4,audio,positive,deepfaked,FALSE,20,male,0.602,0.602,2,2,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
a24c0e99-8782-4fd6-8c30-23228735ded7,4,audio,negative,deepfaked,FALSE,33,female,0.038,-0.038,-3,3,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
a2c56e83-a8ed-4458-88a1-aa675a64e285,4,audio,positive,deepfaked,FALSE,26,female,0.26,0.26,0.67,0.67,FALSE,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
a4ae81f1-740e-4a1a-8f61-90d3ac93719f,4,audio,negative,deepfaked,FALSE,44,female,0.009,-0.009,-2,2,FALSE,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
a57f4640-a73c-470f-924c-84c827380763,4,audio,negative,deepfaked,TRUE,27,female,0.482,-0.482,-3,3,FALSE,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,IAT first,training-inconsistent block first
a62d41f3-010a-437b-96fa-fb666d2e64ba,4,audio,negative,deepfaked,TRUE,33,male,0.038,-0.038,-3,3,TRUE,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,IAT first,training-inconsistent block first
a7710896-f28c-4f5c-a386-ce77a7d2e12d,4,audio,negative,deepfaked,FALSE,29,female,0.085,-0.085,-1.33,1.33,TRUE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
a94b6de9-50e0-4932-adc7-cb7e87f7e21a,4,audio,positive,deepfaked,TRUE,34,male,0.672,0.672,1,1,FALSE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,IAT first,training-consistent block first
